GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 06:49:35,A27544,432,-22.98469,-43.19729,2.2222222222222223,1483293,2.0.14,24,025,6.0,,21.0,4.0,2.0.14
2023-02-21 06:50:00,A27571,432,-22.91619,-43.25097,0.0,1485300,2.0.14,22,036,9.0,,,25.0,2.0.14
2023-02-21 06:50:00,A27611,432,-22.93404,-43.18443,10.833333333333334,1485361,2.0.14,26,017,4.0,,,,2.0.14
2023-02-21 06:50:05,A27582,432,-22.91268,-43.21003,0.0,1485745,2.0.14,13,032,8.0,,,,2.0.14
2023-02-21 06:50:05,A27544,432,-22.9847,-43.19678,6.388888888888888,1485752,2.0.14,17,025,6.0,,21.0,4.0,2.0.14
2023-02-21 06:50:30,A27571,432,-22.91621,-43.25105,0.0,1487693,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:50:30,A27611,432,-22.93307,-43.18468,7.222222222222222,1487752,2.0.14,18,017,4.0,,,,2.0.14
2023-02-21 06:50:35,A27582,432,-22.91306,-43.21014,0.0,1488101,2.0.14,15,032,8.0,,,,2.0.14
2023-02-21 06:50:35,A27544,432,-22.98419,-43.1945,4.444444444444445,1488120,2.0.14,16,025,6.0,,,4.0,2.0.14
2023-02-21 06:51:00,A27611,432,-22.93055,-43.18615,12.777777777777777,1490110,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 06:51:00,A27571,432,-22.91621,-43.25105,0.0,1490115,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:51:05,A27544,432,-22.98341,-43.19283,10.277777777777777,1490451,2.0.14,23,024,5.0,,,4.0,2.0.14
2023-02-21 06:51:05,A27582,432,-22.91321,-43.21016,0.2777777777777778,1490494,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 06:51:30,A27571,432,-22.91621,-43.25105,0.0,1492478,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:51:30,A27611,432,-22.93036,-43.18629,12.777777777777777,1492488,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 06:51:35,A27582,432,-22.91414,-43.21022,6.666666666666666,1492832,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 06:51:35,A27544,432,-22.98234,-43.19103,3.333333333333333,1492855,2.0.14,31,024,5.0,,,1.0,2.0.14
2023-02-21 06:52:00,A27611,432,-22.93036,-43.18629,12.777777777777777,1494856,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 06:52:00,A27571,432,-22.91621,-43.25105,0.0,1494868,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:52:05,A27544,432,-22.98114,-43.19115,0.0,1495239,2.0.14,20,024,5.0,,,1.0,2.0.14
2023-02-21 06:52:05,A27582,432,-22.91495,-43.21112,5.277777777777778,1495302,2.0.14,13,032,8.0,,,,2.0.14
2023-02-21 06:52:30,A27611,432,-22.91937,-43.19442,13.055555555555555,1497273,2.0.14,12,006,3.0,,,,2.0.14
2023-02-21 06:52:30,A27571,432,-22.91621,-43.25105,0.0,1497303,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:52:35,A27582,432,-22.91603,-43.21233,0.5555555555555556,1497661,2.0.14,16,032,8.0,,,,2.0.14
2023-02-21 06:52:35,A27544,432,-22.98114,-43.19115,0.0,1497676,2.0.14,20,024,5.0,,,1.0,2.0.14
2023-02-21 06:53:00,A27611,432,-22.91753,-43.1943,2.5,1499655,2.0.14,22,006,3.0,,,,2.0.14
2023-02-21 06:53:00,A27571,432,-22.91621,-43.25105,0.0,1499703,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:53:05,A27582,432,-22.91682,-43.21373,9.166666666666666,1500051,2.0.14,18,033,8.0,,,14.0,2.0.14
2023-02-21 06:53:05,A27544,432,-22.97942,-43.19101,9.722222222222221,1500119,2.0.14,30,024,5.0,,,1.0,2.0.14
2023-02-21 06:53:30,A27571,432,-22.91621,-43.25105,0.0,1502111,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:53:30,A27611,432,-22.91577,-43.19422,11.11111111111111,1502112,2.0.14,16,006,3.0,,,,2.0.14
2023-02-21 06:53:35,A27544,432,-22.97734,-43.19041,1.1111111111111112,1502439,2.0.14,25,024,5.0,,,1.0,2.0.14
2023-02-21 06:53:35,A27582,432,-22.91739,-43.21519,7.777777777777778,1502480,2.0.14,20,033,8.0,,,14.0,2.0.14
2023-02-21 06:54:00,A27571,432,-22.91621,-43.25105,0.0,1504491,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 06:54:00,A27611,432,-22.91214,-43.19562,16.666666666666668,1504528,2.0.14,8,008,3.0,,,,2.0.14
2023-02-21 06:54:05,A27582,432,-22.91825,-43.21717,0.0,1504878,2.0.14,20,033,8.0,,,14.0,2.0.14
2023-02-21 06:54:05,A27544,432,-22.97574,-43.18997,8.61111111111111,1504923,2.0.14,25,024,5.0,,,1.0,2.0.14
2023-02-21 06:54:30,A27611,432,-22.90813,-43.19716,13.055555555555555,1506918,2.0.14,6,008,3.0,,,,2.0.14
2023-02-21 06:54:30,A27571,432,-22.91622,-43.25105,0.0,1506933,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:54:35,A27544,432,-22.97518,-43.18965,4.444444444444445,1507318,2.0.14,19,024,5.0,,,1.0,2.0.14
2023-02-21 06:54:35,A27582,432,-22.91715,-43.21783,9.166666666666666,1507323,2.0.14,20,033,8.0,,,,2.0.14
2023-02-21 06:55:00,A27611,432,-22.90625,-43.19775,0.0,1509359,2.0.14,6,008,3.0,,,,2.0.14
2023-02-21 06:55:00,A27571,432,-22.91622,-43.25105,0.0,1509401,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:55:05,A27582,432,-22.9145,-43.21918,6.944444444444445,1509770,2.0.14,16,033,8.0,,,,2.0.14
2023-02-21 06:55:05,A27544,432,-22.97501,-43.18958,0.0,1509781,2.0.14,16,024,5.0,,,1.0,2.0.14
2023-02-21 06:55:30,A27571,432,-22.91623,-43.25105,0.0,1511796,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:55:30,A27611,432,-22.90588,-43.19751,1.1111111111111112,1511805,2.0.14,11,005,2.0,,,,2.0.14
2023-02-21 06:55:35,A27544,432,-22.97338,-43.18843,10.555555555555555,1512204,2.0.14,18,024,5.0,,,1.0,2.0.14
2023-02-21 06:55:35,A27582,432,-22.91613,-43.22181,9.722222222222221,1512230,2.0.14,13,035,9.0,,,,2.0.14
2023-02-21 06:56:00,A27611,432,-22.90578,-43.19728,2.7777777777777777,1514239,2.0.14,10,005,2.0,,,,2.0.14
2023-02-21 06:56:00,A27571,432,-22.91622,-43.25105,0.0,1514269,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:56:05,A27582,432,-22.91528,-43.22347,9.722222222222221,1514622,2.0.14,23,035,9.0,,,,2.0.14
2023-02-21 06:56:05,A27544,432,-22.97073,-43.18641,12.777777777777777,1514641,2.0.14,26,024,5.0,,,1.0,2.0.14
2023-02-21 06:56:30,A27611,432,-22.90573,-43.19719,0.0,1516715,2.0.14,10,005,2.0,,,,2.0.14
2023-02-21 06:56:30,A27571,432,-22.91622,-43.25105,0.0,1516722,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:56:35,A27544,432,-22.96858,-43.18391,9.722222222222221,1517101,2.0.14,36,024,5.0,,,1.0,2.0.14
2023-02-21 06:56:35,A27582,432,-22.91389,-43.225,7.5,1517120,2.0.14,18,035,9.0,,,,2.0.14
2023-02-21 06:57:00,A27611,432,-22.9057,-43.197,0.0,1519161,2.0.14,10,005,2.0,,,,2.0.14
2023-02-21 06:57:00,A27571,432,-22.91622,-43.25105,0.0,1519202,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:57:05,A27582,432,-22.91263,-43.22694,10.0,1519566,2.0.14,8,035,9.0,,,,2.0.14
2023-02-21 06:57:05,A27544,432,-22.96754,-43.18217,5.0,1519568,2.0.14,33,024,5.0,,,1.0,2.0.14
2023-02-21 06:57:30,A27571,432,-22.91622,-43.25105,0.0,1521564,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:57:30,A27611,432,-22.90582,-43.19669,0.0,1521625,2.0.14,9,005,2.0,,,,2.0.14
2023-02-21 06:57:35,A27582,432,-22.91527,-43.22915,12.222222222222221,1521945,2.0.14,20,035,9.0,,,,2.0.14
2023-02-21 06:57:35,A27544,432,-22.96752,-43.18213,0.0,1521986,2.0.14,33,024,5.0,,,1.0,2.0.14
2023-02-21 06:58:00,A27571,432,-22.91622,-43.25106,0.0,1524018,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:58:00,A27611,432,-22.90582,-43.19668,0.0,1524050,2.0.14,9,005,2.0,,,,2.0.14
2023-02-21 06:58:05,A27544,432,-22.96718,-43.18148,7.777777777777778,1524386,2.0.14,37,024,5.0,,,1.0,2.0.14
2023-02-21 06:58:05,A27582,432,-22.91593,-43.22975,0.0,1524401,2.0.14,20,035,9.0,,,,2.0.14
2023-02-21 06:58:30,A27571,432,-22.91622,-43.25106,0.0,1526433,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:58:30,A27611,432,-22.90615,-43.19653,0.0,1526485,2.0.14,9,005,2.0,,,,2.0.14
2023-02-21 06:58:35,A27582,432,-22.91617,-43.22988,4.722222222222222,1526868,2.0.14,19,035,9.0,,,30.0,2.0.14
2023-02-21 06:58:35,A27544,432,-22.9662,-43.17875,10.555555555555555,1526881,2.0.14,25,024,5.0,,,1.0,2.0.14
2023-02-21 06:59:00,A27611,432,-22.90631,-43.19656,0.0,1528902,2.0.14,7,005,2.0,,,,2.0.14
2023-02-21 06:59:00,A27571,432,-22.91622,-43.25106,0.0,1528954,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:59:05,A27582,432,-22.91788,-43.23151,10.833333333333334,1529312,2.0.14,20,035,9.0,,,,2.0.14
2023-02-21 06:59:05,A27544,432,-22.96586,-43.17803,1.6666666666666665,1529344,2.0.14,20,024,5.0,,,1.0,2.0.14
2023-02-21 06:59:25,A27669,432,-22.97837,-43.2298,6.388888888888888,1530930,2.0.14,23,029,6.0,,52.0,,2.0.14
2023-02-21 06:59:30,A27571,432,-22.91622,-43.25106,0.0,1531403,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 06:59:30,A27611,432,-22.90657,-43.19688,0.2777777777777778,1531413,2.0.14,9,005,2.0,,,,2.0.14
2023-02-21 06:59:35,A27582,432,-22.91923,-43.23344,2.5,1531792,2.0.14,17,035,9.0,,,,2.0.14
2023-02-21 06:59:35,A27544,432,-22.96511,-43.17676,9.444444444444445,1531810,2.0.14,17,024,5.0,,,1.0,2.0.14
2023-02-21 06:59:55,A27669,432,-22.97913,-43.23162,5.0,1533400,2.0.14,17,029,6.0,,52.0,,2.0.14
2023-02-21 07:00:00,A27571,432,-22.91622,-43.25106,0.0,1533815,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:00:00,A27611,432,-22.90667,-43.19708,0.8333333333333333,1533840,2.0.14,9,005,2.0,,,,2.0.14
2023-02-21 07:00:05,A27544,432,-22.96385,-43.17401,7.777777777777778,1534219,2.0.14,30,024,5.0,,,1.0,2.0.14
2023-02-21 07:00:05,A27544,432,-22.96385,-43.17401,7.777777777777778,1534219,2.0.14,30,024,5.0,,,7.0,2.0.14
2023-02-21 07:00:05,A27582,432,-22.91929,-43.23367,3.611111111111111,1534224,2.0.14,16,035,9.0,,,,2.0.14
2023-02-21 07:00:25,A27669,432,-22.97946,-43.22981,9.722222222222221,1535888,2.0.14,18,029,6.0,,52.0,,2.0.14
2023-02-21 07:00:30,A27611,432,-22.90672,-43.19718,0.0,1536320,2.0.14,9,005,2.0,,,12.0,2.0.14
2023-02-21 07:00:30,A27571,432,-22.91622,-43.25106,0.0,1536382,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:00:35,A27544,432,-22.9626,-43.17459,6.111111111111111,1536725,2.0.14,39,024,5.0,,,7.0,2.0.14
2023-02-21 07:00:35,A27582,432,-22.91763,-43.23488,11.11111111111111,1536758,2.0.14,21,035,9.0,,,,2.0.14
2023-02-21 07:00:55,A27669,432,-22.97863,-43.22692,0.0,1538361,2.0.14,20,029,6.0,,,,2.0.14
2023-02-21 07:01:00,A27611,432,-22.90673,-43.19721,0.0,1538749,2.0.14,9,005,2.0,,,12.0,2.0.14
2023-02-21 07:01:00,A27571,432,-22.91622,-43.25106,0.0,1538807,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:01:05,A27544,432,-22.96066,-43.17569,9.444444444444445,1539147,2.0.14,27,024,5.0,,,7.0,2.0.14
2023-02-21 07:01:05,A27582,432,-22.91564,-43.23536,7.5,1539193,2.0.14,17,036,9.0,,,,2.0.14
2023-02-21 07:01:30,A27571,432,-22.91622,-43.25106,0.0,1541161,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:01:30,A27611,432,-22.90697,-43.19779,0.0,1541191,2.0.14,5,008,3.0,,,12.0,2.0.14
2023-02-21 07:01:35,A27582,432,-22.91368,-43.23599,5.0,1541557,2.0.14,15,036,9.0,,,24.0,2.0.14
2023-02-21 07:01:35,A27544,432,-22.95814,-43.17701,11.11111111111111,1541580,2.0.14,14,020,4.0,,,7.0,2.0.14
2023-02-21 07:01:55,A27669,432,-22.98202,-43.22707,11.666666666666666,1543194,2.0.14,18,026,6.0,,,,2.0.14
2023-02-21 07:02:00,A27611,432,-22.90708,-43.19797,2.5,1543585,2.0.14,5,008,3.0,,,12.0,2.0.14
2023-02-21 07:02:00,A27571,432,-22.91629,-43.25117,0.0,1543627,2.0.14,20,036,9.0,,,,2.0.14
2023-02-21 07:02:05,A27544,432,-22.95678,-43.17744,0.0,1544030,2.0.14,26,020,4.0,,,7.0,2.0.14
2023-02-21 07:02:05,A27582,432,-22.91427,-43.23836,11.38888888888889,1544049,2.0.14,17,036,9.0,,,24.0,2.0.14
2023-02-21 07:02:25,A27669,432,-22.98334,-43.22824,6.666666666666666,1545616,2.0.14,14,026,6.0,,,,2.0.14
2023-02-21 07:02:30,A27611,432,-22.90717,-43.19822,0.0,1546045,2.0.14,4,008,3.0,,,12.0,2.0.14
2023-02-21 07:02:30,A27571,432,-22.91708,-43.25118,1.1111111111111112,1546059,2.0.14,19,036,9.0,,,,2.0.14
2023-02-21 07:02:35,A27582,432,-22.91497,-43.24155,9.166666666666666,1546436,2.0.14,23,036,9.0,,,24.0,2.0.14
2023-02-21 07:02:35,A27544,432,-22.95566,-43.17751,10.0,1546468,2.0.14,8,020,4.0,,30.0,7.0,2.0.14
2023-02-21 07:02:55,A27669,432,-22.98461,-43.22927,7.222222222222222,1548047,2.0.14,17,026,6.0,,,,2.0.14
2023-02-21 07:03:00,A27611,432,-22.90722,-43.19837,3.888888888888889,1548464,2.0.14,4,008,3.0,,,12.0,2.0.14
2023-02-21 07:03:00,A27571,432,-22.91652,-43.25032,4.722222222222222,1548470,2.0.14,23,036,9.0,,,,2.0.14
2023-02-21 07:03:05,A27582,432,-22.91505,-43.24198,0.0,1548915,2.0.14,20,036,9.0,,,24.0,2.0.14
2023-02-21 07:03:05,A27544,432,-22.95284,-43.17609,12.222222222222221,1548935,2.0.14,6,020,4.0,,,,2.0.14
2023-02-21 07:03:25,A27669,432,-22.98636,-43.22913,6.111111111111111,1550508,2.0.14,23,026,6.0,,,3.0,2.0.14
2023-02-21 07:03:30,A27571,432,-22.91611,-43.2512,0.0,1550938,2.0.14,21,036,9.0,,,25.0,2.0.14
2023-02-21 07:03:30,A27611,432,-22.90773,-43.20004,0.2777777777777778,1550961,2.0.14,17,008,3.0,,,12.0,2.0.14
2023-02-21 07:03:35,A27582,432,-22.9153,-43.24331,8.61111111111111,1551352,2.0.14,28,036,9.0,,,24.0,2.0.14
2023-02-21 07:03:35,A27544,432,-22.95059,-43.17657,10.833333333333334,1551394,2.0.14,13,020,4.0,,,,2.0.14
2023-02-21 07:03:55,A27669,432,-22.98537,-43.22674,11.11111111111111,1553029,2.0.14,21,026,6.0,,,3.0,2.0.14
2023-02-21 07:04:00,A27611,432,-22.908,-43.20071,6.666666666666666,1553376,2.0.14,7,008,3.0,,,12.0,2.0.14
2023-02-21 07:04:00,A27571,432,-22.91613,-43.25131,0.8333333333333333,1553442,2.0.14,22,036,9.0,,,25.0,2.0.14
2023-02-21 07:04:05,A27582,432,-22.91533,-43.24374,0.0,1553796,2.0.14,29,036,9.0,,,24.0,2.0.14
2023-02-21 07:04:05,A27544,432,-22.95064,-43.17954,10.0,1553839,2.0.14,10,020,4.0,,,,2.0.14
2023-02-21 07:04:25,A27669,432,-22.98514,-43.22594,0.0,1555396,2.0.14,18,026,6.0,,,3.0,2.0.14
2023-02-21 07:04:30,A27611,432,-22.90912,-43.20382,13.61111111111111,1555815,2.0.14,12,008,3.0,,,11.0,2.0.14
2023-02-21 07:04:30,A27571,432,-22.91613,-43.25132,0.0,1555823,2.0.14,22,036,9.0,,,25.0,2.0.14
2023-02-21 07:04:35,A27544,432,-22.94988,-43.18166,11.11111111111111,1556237,2.0.14,4,020,4.0,,,,2.0.14
2023-02-21 07:04:35,A27582,432,-22.91555,-43.24483,7.777777777777778,1556255,2.0.14,25,036,9.0,,,24.0,2.0.14
2023-02-21 07:04:55,A27669,432,-22.9845,-43.22379,8.333333333333334,1557891,2.0.14,14,026,6.0,,,3.0,2.0.14
2023-02-21 07:05:00,A27571,432,-22.91647,-43.25304,8.055555555555555,1558299,2.0.14,32,036,9.0,,,25.0,2.0.14
2023-02-21 07:05:00,A27611,432,-22.91024,-43.20813,15.555555555555555,1558300,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 07:05:05,A27544,432,-22.94787,-43.18238,2.5,1558651,2.0.14,12,020,4.0,,,18.0,2.0.14
2023-02-21 07:05:05,A27582,432,-22.91611,-43.24771,10.0,1558671,2.0.14,24,036,9.0,,,24.0,2.0.14
2023-02-21 07:05:25,A27669,432,-22.98443,-43.22346,0.0,1560338,2.0.14,19,026,6.0,,,3.0,2.0.14
2023-02-21 07:05:30,A27571,432,-22.91731,-43.25432,7.777777777777778,1560729,2.0.14,32,036,9.0,,,,2.0.14
2023-02-21 07:05:30,A27611,432,-22.91101,-43.21072,5.555555555555555,1560761,2.0.14,7,032,8.0,,,,2.0.14
2023-02-21 07:05:35,A27582,432,-22.91641,-43.24939,0.0,1561112,2.0.14,23,036,9.0,,,24.0,2.0.14
2023-02-21 07:05:35,A27544,432,-22.94581,-43.18229,10.555555555555555,1561136,2.0.14,4,020,4.0,,,,2.0.14
2023-02-21 07:05:55,A27669,432,-22.98399,-43.2212,11.666666666666666,1562686,2.0.14,26,026,6.0,,,3.0,2.0.14
2023-02-21 07:06:00,A27571,432,-22.918,-43.25413,0.8333333333333333,1563129,2.0.14,25,036,9.0,,,,2.0.14
2023-02-21 07:06:00,A27611,432,-22.9113,-43.20991,1.6666666666666665,1563208,2.0.14,6,032,8.0,,,,2.0.14
2023-02-21 07:06:05,A27582,432,-22.9162,-43.25094,5.555555555555555,1563544,2.0.14,22,036,9.0,,,,2.0.14
2023-02-21 07:06:05,A27544,432,-22.94332,-43.18178,7.5,1563590,2.0.14,28,020,4.0,,,18.0,2.0.14
2023-02-21 07:06:25,A27669,432,-22.98385,-43.2201,0.0,1565169,2.0.14,15,026,6.0,,,3.0,2.0.14
2023-02-21 07:06:30,A27611,432,-22.91192,-43.20981,0.0,1565571,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 07:06:30,A27571,432,-22.91884,-43.25394,0.0,1565643,2.0.14,30,036,9.0,,,,2.0.14
2023-02-21 07:06:35,A27544,432,-22.9405,-43.18276,10.0,1565998,2.0.14,38,020,4.0,,,,2.0.14
2023-02-21 07:06:35,A27582,432,-22.91623,-43.25104,0.0,1566018,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:06:55,A27669,432,-22.98371,-43.2178,6.666666666666666,1567687,2.0.14,10,026,6.0,,,3.0,2.0.14
2023-02-21 07:07:00,A27611,432,-22.91194,-43.20983,0.0,1568096,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 07:07:00,A27571,432,-22.91884,-43.25394,0.0,1568134,2.0.14,30,036,9.0,,,,2.0.14
2023-02-21 07:07:05,A27544,432,-22.9375,-43.18359,13.055555555555555,1568516,2.0.14,18,017,4.0,,,,2.0.14
2023-02-21 07:07:05,A27582,432,-22.91623,-43.25104,0.0,1568528,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:07:25,A27669,432,-22.98372,-43.21744,0.0,1570137,2.0.14,15,026,6.0,,,3.0,2.0.14
2023-02-21 07:07:30,A27571,432,-22.91884,-43.25394,0.0,1570584,2.0.14,30,036,9.0,,,,2.0.14
2023-02-21 07:07:30,A27611,432,-22.91216,-43.20999,5.833333333333333,1570593,2.0.14,13,032,8.0,,,,2.0.14
2023-02-21 07:07:35,A27582,432,-22.91623,-43.25104,0.0,1570997,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:07:35,A27544,432,-22.93429,-43.18443,10.0,1571026,2.0.14,26,017,4.0,,,,2.0.14
2023-02-21 07:07:55,A27669,432,-22.98375,-43.21487,5.833333333333333,1572602,2.0.14,12,025,6.0,,,,2.0.14
2023-02-21 07:08:00,A27611,432,-22.91354,-43.21026,1.3888888888888888,1573052,2.0.14,12,032,8.0,,,,2.0.14
2023-02-21 07:08:00,A27571,432,-22.91884,-43.25394,0.0,1573053,2.0.14,30,036,9.0,,,,2.0.14
2023-02-21 07:08:05,A27582,432,-22.91623,-43.25104,0.0,1573415,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:08:05,A27544,432,-22.93351,-43.18451,0.0,1573479,2.0.14,26,017,4.0,,,,2.0.14
2023-02-21 07:08:25,A27669,432,-22.98384,-43.21369,4.722222222222222,1575132,2.0.14,26,025,6.0,,,4.0,2.0.14
2023-02-21 07:08:30,A27611,432,-22.91431,-43.21022,5.0,1575513,2.0.14,13,032,8.0,,,,2.0.14
2023-02-21 07:08:30,A27571,432,-22.9206,-43.25353,7.777777777777778,1575530,2.0.14,27,038,9.0,,,,2.0.14
2023-02-21 07:08:35,A27582,432,-22.91623,-43.25104,0.0,1575897,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:08:35,A27544,432,-22.93246,-43.18495,7.5,1575923,2.0.14,21,017,4.0,,,,2.0.14
2023-02-21 07:08:55,A27669,432,-22.98388,-43.21114,9.166666666666666,1577520,2.0.14,15,025,6.0,,,4.0,2.0.14
2023-02-21 07:09:00,A27611,432,-22.9149,-43.21032,0.2777777777777778,1577960,2.0.14,18,032,8.0,,,,2.0.14
2023-02-21 07:09:00,A27571,432,-22.92118,-43.25501,6.944444444444445,1577964,2.0.14,30,038,9.0,,,,2.0.14
2023-02-21 07:09:05,A27544,432,-22.9303,-43.18634,10.833333333333334,1578354,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 07:09:05,A27582,432,-22.91623,-43.25104,0.0,1578387,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:09:25,A27669,432,-22.98408,-43.20807,9.722222222222221,1580058,2.0.14,29,025,6.0,,,4.0,2.0.14
2023-02-21 07:09:30,A27571,432,-22.92167,-43.25756,8.055555555555555,1580426,2.0.14,34,038,9.0,,,,2.0.14
2023-02-21 07:09:30,A27611,432,-22.91493,-43.21032,0.0,1580504,2.0.14,18,032,8.0,,,,2.0.14
2023-02-21 07:09:35,A27582,432,-22.91623,-43.25104,0.0,1580865,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:09:35,A27544,432,-22.9303,-43.18634,10.833333333333334,1580889,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 07:09:55,A27669,432,-22.984,-43.20704,6.944444444444445,1582546,2.0.14,10,025,6.0,,,4.0,2.0.14
2023-02-21 07:10:00,A27611,432,-22.91495,-43.21034,0.0,1582909,2.0.14,18,032,8.0,,,,2.0.14
2023-02-21 07:10:00,A27571,432,-22.92089,-43.25886,8.055555555555555,1582923,2.0.14,33,038,9.0,,,,2.0.14
2023-02-21 07:10:05,A27582,432,-22.91623,-43.25104,0.0,1583335,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:10:05,A27544,432,-22.9303,-43.18634,10.833333333333334,1583370,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 07:10:25,A27669,432,-22.98428,-43.20431,6.944444444444445,1584982,2.0.14,25,025,6.0,,,4.0,2.0.14
2023-02-21 07:10:30,A27571,432,-22.92051,-43.25944,5.555555555555555,1585411,2.0.14,31,038,9.0,,,,2.0.14
2023-02-21 07:10:30,A27611,432,-22.91512,-43.21028,0.0,1585413,2.0.14,18,032,8.0,,,,2.0.14
2023-02-21 07:10:35,A27582,432,-22.91623,-43.25104,0.0,1585834,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:10:35,A27544,432,-22.9303,-43.18634,10.833333333333334,1585851,2.0.14,19,017,4.0,,,,2.0.14
2023-02-21 07:10:55,A27669,432,-22.98438,-43.20266,7.222222222222222,1587504,2.0.14,26,025,6.0,,,4.0,2.0.14
2023-02-21 07:11:00,A27571,432,-22.92003,-43.25834,3.333333333333333,1587876,2.0.14,32,036,9.0,,,23.0,2.0.14
2023-02-21 07:11:00,A27611,432,-22.91577,-43.21048,6.388888888888888,1587929,2.0.14,19,032,8.0,,,14.0,2.0.14
2023-02-21 07:11:05,A27544,432,-22.9177,-43.19433,13.88888888888889,1588289,2.0.14,14,006,3.0,,,,2.0.14
2023-02-21 07:11:05,A27582,432,-22.91623,-43.25104,0.0,1588316,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:11:25,A27669,432,-22.98454,-43.20017,0.0,1589983,2.0.14,27,025,6.0,,,4.0,2.0.14
2023-02-21 07:11:30,A27611,432,-22.91595,-43.21134,6.944444444444445,1590385,2.0.14,15,032,8.0,,,14.0,2.0.14
2023-02-21 07:11:30,A27571,432,-22.91969,-43.25678,9.444444444444445,1590398,2.0.14,32,036,9.0,,,23.0,2.0.14
2023-02-21 07:11:35,A27582,432,-22.91623,-43.25104,0.0,1590744,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:11:35,A27544,432,-22.91433,-43.19476,12.777777777777777,1590773,2.0.14,17,006,3.0,,,,2.0.14
2023-02-21 07:11:54,A27670,432,-22.97869,-43.22705,6.666666666666666,1592353,2.0.14,20,029,6.0,,,,2.0.14
2023-02-21 07:11:55,A27669,432,-22.98453,-43.19972,3.333333333333333,1592436,2.0.14,28,025,6.0,,,4.0,2.0.14
2023-02-21 07:12:00,A27571,432,-22.9194,-43.25499,4.166666666666667,1592782,2.0.14,35,036,9.0,,,23.0,2.0.14
2023-02-21 07:12:00,A27611,432,-22.91704,-43.21418,11.666666666666666,1592784,2.0.14,19,033,8.0,,,14.0,2.0.14
2023-02-21 07:12:05,A27544,432,-22.91087,-43.19606,14.444444444444445,1593204,2.0.14,13,008,3.0,,,,2.0.14
2023-02-21 07:12:05,A27582,432,-22.91623,-43.25104,0.0,1593246,2.0.14,21,036,9.0,,,,2.0.14
2023-02-21 07:12:24,A27670,432,-22.97866,-43.22676,2.5,1594787,2.0.14,15,029,6.0,,,,2.0.14
2023-02-21 07:12:25,A27669,432,-22.98462,-43.19837,7.777777777777778,1594822,2.0.14,16,025,6.0,,21.0,4.0,2.0.14
2023-02-21 07:12:30,A27571,432,-22.91904,-43.25337,8.88888888888889,1595306,2.0.14,28,036,9.0,,,23.0,2.0.14
