GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:35:41,B71006,455,-22.88915,-43.29201,0.0,123591,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:35:49,B71149,455,-22.88949,-43.29226,0.0,124054,2.0.14,22,066,13.0,16.0,,,2.0.14
2023-02-21 00:35:56,A72118,455,-22.88905,-43.29245,0.0,124454,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:36:08,B71078,455,-22.88939,-43.29205,0.0,125125,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:36:47,B71078,455,-22.88939,-43.29205,0.0,127300,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:36:56,A72118,455,-22.88905,-43.29245,0.0,127804,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:37:17,B71078,455,-22.88939,-43.29205,0.0,128987,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:37:47,B71078,455,-22.88939,-43.29205,0.0,130644,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:37:57,A72118,455,-22.88905,-43.29246,0.0,131165,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:38:17,B71078,455,-22.88939,-43.29205,0.0,132347,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:38:47,B71078,455,-22.88939,-43.29205,0.0,133989,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:38:57,A72118,455,-22.88905,-43.29246,0.0,134528,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:39:17,B71078,455,-22.88939,-43.29205,0.0,135621,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:39:47,B71078,455,-22.88939,-43.29205,0.0,137358,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:39:57,A72118,455,-22.88905,-43.29246,0.0,137919,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:40:17,B71078,455,-22.88939,-43.29205,0.0,139064,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:40:47,B71078,455,-22.88939,-43.29205,0.0,140699,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:40:58,A72118,455,-22.88905,-43.29246,0.0,141300,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:41:26,B71078,455,-22.88939,-43.29205,0.0,142872,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:41:56,B71078,455,-22.88939,-43.29205,0.0,144599,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:41:58,A72118,455,-22.88905,-43.29246,0.0,144689,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:42:26,B71078,455,-22.88939,-43.29205,0.0,146265,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:42:40,B71077,455,-22.88936,-43.29246,0.0,147050,2.0.14,24,066,13.0,16.0,,,2.0.14
2023-02-21 00:42:56,B71078,455,-22.88939,-43.29205,0.0,147908,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:42:59,A72118,455,-22.88905,-43.29247,0.0,148090,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:43:12,B71117,455,-22.88934,-43.29252,0.0,148818,2.0.14,24,066,13.0,16.0,,,2.0.14
2023-02-21 00:43:26,B71078,455,-22.88939,-43.29205,0.0,149576,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:43:56,B71078,455,-22.88939,-43.29205,0.0,151249,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:43:59,A72118,455,-22.88905,-43.29247,0.0,151381,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:44:26,B71078,455,-22.88939,-43.29205,0.0,152901,2.0.14,21,066,13.0,16.0,,,2.0.14
